02901,04:17:42.8670000,2011-12-28,2011-11-21,47.0,1.38
02901,04:17:41.2770000,2011-12-28,2011-11-22,49.0,0.00
02901,04:17:39.7500000,2011-12-28,2011-11-23,61.0,0.00
02901,04:17:37.8470000,2011-12-28,2011-11-24,65.0,0.00
02901,04:17:36.3200000,2011-12-28,2011-11-25,59.0,0.00
02901,04:17:34.7430000,2011-12-28,2011-11-26,65.0,0.00
02901,04:17:33.1200000,2011-12-28,2011-11-27,65.0,0.31
02901,04:17:31.3370000,2011-12-28,2011-11-28,62.0,0.40
02901,04:17:29.8200000,2011-12-28,2011-11-29,49.0,0.00
02901,04:17:28.3630000,2011-12-28,2011-11-30,52.0,0.00
02901,04:17:26.9100000,2011-12-28,2011-12-01,47.0,0.00
02901,04:17:25.2530000,2011-12-28,2011-12-02,54.0,0.00
02901,04:17:23.5100000,2011-12-28,2011-12-03,60.0,0.00
02901,04:17:21.8100000,2011-12-28,2011-12-04,61.0,0.23
02901,04:17:19.9570000,2011-12-28,2011-12-05,58.0,1.55
02901,04:17:18.2770000,2011-12-28,2011-12-06,47.0,0.75
02901,04:17:16.6770000,2011-12-28,2011-12-07,52.0,0.00
02901,04:17:15.0270000,2011-12-28,2011-12-08,49.0,0.02
02901,04:17:13.4800000,2011-12-28,2011-12-09,39.0,0.00
02901,04:17:11.8470000,2011-12-28,2011-12-10,47.0,0.00
02901,04:17:10.3300000,2011-12-28,2011-12-11,48.0,0.00
02901,04:17:08.8600000,2011-12-28,2011-12-12,46.0,0.00
02901,04:17:07.1730000,2011-12-28,2011-12-13,54.0,0.12
02901,04:17:01.9630000,2011-12-28,2011-12-14,55.0,0.00
02901,04:17:00.5000000,2011-12-28,2011-12-15,45.0,0.00
02901,04:16:58.8200000,2011-12-28,2011-12-16,29.0,
02901,04:16:57.2530000,2011-12-28,2011-12-17,45.0,0.00
02901,04:16:55.5430000,2011-12-28,2011-12-18,44.0,0.00
02901,04:16:53.9870000,2011-12-28,2011-12-19,58.0,0.14
02901,04:16:52.4270000,2011-12-28,2011-12-20,58.0,0.04
02901,04:16:50.8230000,2011-12-28,2011-12-21,47.0,0.57
02901,04:16:43.7670000,2011-12-28,2011-12-22,35.0,0.00
02901,04:16:42.1470000,2011-12-28,2011-12-23,42.0,
02901,04:16:40.6800000,2011-12-28,2011-12-24,46.0,0.00
02901,04:16:39.0530000,2011-12-28,2011-12-25,56.0,0.49
02901,04:16:37.4030000,2011-12-28,2011-12-26,57.0,0.04
02901,04:16:35.8630000,2011-12-28,2011-12-27,33.0,0.00
02901,14:20:09.0000000,2011-12-29,2011-12-28,52.0,0.00
02901,09:36:56.0000000,2011-12-30,2011-12-29,43.0,0.02
02901,11:13:37.0000000,2011-12-31,2011-12-30,53.0,0.03
02901,09:42:03.0000000,2012-01-01,2011-12-31,53.0,0.00
02901,16:49:01.0000000,2012-01-02,2012-01-01,31.0,0.00
02901,08:29:24.0000000,2012-01-03,2012-01-02,28.0,0.00
02901,08:31:11.0000000,2012-01-04,2012-01-03,38.0,0.00
03301,03:34:32.5330000,2011-12-28,2011-08-18,86.0,0.00
03301,03:34:30.9100000,2011-12-28,2011-08-19,86.0,0.45
03301,03:34:29.4470000,2011-12-28,2011-08-20,76.0,0.14
03301,03:34:27.9230000,2011-12-28,2011-08-21,77.0,0.00
03301,03:34:26.3700000,2011-12-28,2011-08-22,81.0,0.00
03301,03:34:24.7600000,2011-12-28,2011-08-23,77.0,0.42
03301,03:34:22.9470000,2011-12-28,2011-08-24,84.0,0.00
03301,03:34:21.2770000,2011-12-28,2011-08-25,83.0,0.41
03301,03:34:19.5400000,2011-12-28,2011-08-26,73.0,2.66
03301,03:34:17.9600000,2011-12-28,2011-08-27,77.0,0.00
03301,03:34:16.4170000,2011-12-28,2011-08-28,81.0,0.00
03301,03:34:14.8600000,2011-12-28,2011-08-29,84.0,0.00
03301,03:34:13.3670000,2011-12-28,2011-08-30,78.0,0.00
03301,03:34:11.6500000,2011-12-28,2011-08-31,76.0,0.00
03301,03:34:10.1400000,2011-12-28,2011-09-01,87.0,0.00
03301,03:34:08.5300000,2011-12-28,2011-09-02,89.0,0.00
03301,03:34:06.9970000,2011-12-28,2011-09-03,82.0,0.88
03301,03:34:05.3170000,2011-12-28,2011-09-04,69.0,0.35
03301,03:34:03.4000000,2011-12-28,2011-09-05,60.0,1.02
03301,03:34:01.7300000,2011-12-28,2011-09-06,70.0,0.25
03301,03:34:00.0200000,2011-12-28,2011-09-07,80.0,0.00
03301,03:33:58.5270000,2011-12-28,2011-09-08,75.0,0.00
03301,03:33:56.8070000,2011-12-28,2011-09-09,73.0,0.00
03301,03:33:55.0970000,2011-12-28,2011-09-10,82.0,0.00
03301,03:33:53.4700000,2011-12-28,2011-09-11,83.0,0.00
03301,03:33:51.8400000,2011-12-28,2011-09-12,81.0,0.00
03301,03:33:50.2230000,2011-12-28,2011-09-13,67.0,0.34
03301,03:33:48.6900000,2011-12-28,2011-09-14,62.0,0.00
03301,03:33:47.0470000,2011-12-28,2011-09-15,64.0,0.00
03301,03:33:45.5030000,2011-12-28,2011-09-16,68.0,0.00
03301,03:33:43.8730000,2011-12-28,2011-09-17,67.0,0.00
03301,03:33:42.2630000,2011-12-28,2011-09-18,66.0,0.11
03301,03:33:40.5930000,2011-12-28,2011-09-19,76.0,0.00
03301,03:33:39.0230000,2011-12-28,2011-09-20,72.0,0.38
03301,03:33:37.4470000,2011-12-28,2011-09-21,73.0,0.28
03301,03:33:32.6070000,2011-12-28,2011-09-22,78.0,0.16
03301,03:33:31.0200000,2011-12-28,2011-09-23,82.0,0.00
03301,03:33:29.4270000,2011-12-28,2011-09-24,82.0,0.00
03301,03:33:27.9670000,2011-12-28,2011-09-25,80.0,0.00
03301,03:33:26.3930000,2011-12-28,2011-09-26,76.0,0.00
03301,03:33:24.5200000,2011-12-28,2011-09-27,66.0,3.35
03301,03:33:22.6970000,2011-12-28,2011-09-28,74.0,0.00
03301,03:33:17.9700000,2011-12-28,2011-09-29,63.0,0.60
03301,03:33:16.2370000,2011-12-28,2011-09-30,60.0,0.09
03301,03:33:14.6200000,2011-12-28,2011-10-01,66.0,0.11
03301,03:33:12.9300000,2011-12-28,2011-10-02,60.0,1.49
03301,03:33:11.1570000,2011-12-28,2011-10-03,63.0,0.00
03301,03:33:09.5900000,2011-12-28,2011-10-04,59.0,0.00
03301,03:33:07.9270000,2011-12-28,2011-10-05,64.0,0.00
03301,03:33:06.0870000,2011-12-28,2011-10-06,80.0,0.00
03301,03:33:04.3400000,2011-12-28,2011-10-07,85.0,0.00
03301,03:33:02.5470000,2011-12-28,2011-10-08,81.0,0.00
03301,03:33:00.5230000,2011-12-28,2011-10-09,68.0,0.00
03301,03:32:58.9930000,2011-12-28,2011-10-10,59.0,0.01
03301,03:32:57.2200000,2011-12-28,2011-10-11,60.0,0.06
03301,03:32:54.5400000,2011-12-28,2011-10-12,65.0,0.78
03301,03:32:51.8370000,2011-12-28,2011-10-13,63.0,0.05
03301,03:32:48.8470000,2011-12-28,2011-10-14,64.0,0.00
03301,03:32:46.6970000,2011-12-28,2011-10-15,62.0,0.00
03301,03:32:44.9770000,2011-12-28,2011-10-16,62.0,0.00
