02108,09:37:35.9870000,2012-02-15,2012-02-18,4,0,,
02108,14:42:35.8230000,2012-02-17,2012-02-18,5,0,,
02108,14:42:35.8470000,2012-02-17,2012-02-20,12,0,,
02108,11:26:02.7030000,2012-02-19,2012-02-20,13,20,,
02108,11:26:02.7230000,2012-02-19,2012-02-22,13,20,,
02108,12:21:16.0930000,2012-02-20,2012-02-21,13,40,,
02108,12:21:16.1300000,2012-02-20,2012-02-23,10,0,,
02108,08:05:45.5730000,2012-02-22,2012-02-23,8,0,,
02108,08:05:45.6130000,2012-02-22,2012-02-25,10,0,,
02108,11:51:01.3630000,2012-02-23,2012-02-24,4,0,,
02108,11:51:01.3870000,2012-02-23,2012-02-26,8,0,,
02108,10:00:15.6130000,2012-03-01,2012-03-02,7,10,,
02108,10:00:15.6330000,2012-03-01,2012-03-04,4,0,,
02108,12:59:39.6870000,2012-03-02,2012-03-03,3,0,,
02108,12:59:40.0730000,2012-03-02,2012-03-05,12,0,,
02108,16:44:22.7600000,2012-03-03,2012-03-04,3,0,,
02108,16:44:22.8770000,2012-03-03,2012-03-06,17,0,,
02108,10:40:37.0900000,2012-03-04,2012-03-05,12,0,,
02108,10:40:37.1170000,2012-03-04,2012-03-07,10,60,,
02108,12:38:20.3670000,2012-03-05,2012-03-06,17,10,,
02108,12:38:20.4130000,2012-03-05,2012-03-08,3,0,,
02108,11:47:10.1870000,2012-03-09,2012-03-10,18,10,,
02108,11:47:10.2770000,2012-03-09,2012-03-12,16,0,,
02108,17:56:37.4730000,2012-03-10,2012-03-11,20,40,,
02108,17:56:37.6270000,2012-03-10,2012-03-13,10,0,,
02108,10:43:51.1230000,2012-03-11,2012-03-12,10,20,,
02108,10:43:51.2530000,2012-03-11,2012-03-14,9,0,,
02108,16:04:33.9270000,2012-03-12,2012-03-13,8,10,,
02108,16:04:33.9870000,2012-03-12,2012-03-15,12,0,,
02108,16:49:59.3570000,2012-03-23,2012-03-24,9,10,,
02108,16:49:59.4370000,2012-03-23,2012-03-26,12,0,,
02108,14:46:31.5130000,2012-03-24,2012-03-25,7,0,,
02108,14:46:31.5370000,2012-03-24,2012-03-27,6,40,,
02108,16:31:51.7530000,2012-03-25,2012-03-26,12,40,,
02108,16:31:51.7970000,2012-03-25,2012-03-28,8,0,,
02108,08:28:08.1530000,2012-03-26,2012-03-27,8,40,,
02108,08:28:08.1830000,2012-03-26,2012-03-29,12,0,,
02108,08:36:24.0300000,2012-03-27,2012-03-28,9,10,,
02108,08:36:24.0900000,2012-03-27,2012-03-30,14,0,,
02108,13:17:21.9500000,2012-04-03,2012-04-04,11,0,,
02108,13:17:22.0270000,2012-04-03,2012-04-06,11,0,,
02108,13:37:59.5130000,2012-04-09,2012-04-10,12,40,,
02108,13:37:59.5630000,2012-04-09,2012-04-12,20,0,,
02108,16:56:46.1630000,2012-04-10,2012-04-11,16,0,,
02108,16:56:46.1870000,2012-04-10,2012-04-13,25,20,,
02108,12:47:24.9100000,2012-04-11,2012-04-12,21,10,,
02108,12:47:24.9470000,2012-04-11,2012-04-14,31,0,,
02108,15:36:48.1270000,2012-04-12,2012-04-13,25,30,,
02108,15:36:48.1500000,2012-04-12,2012-04-15,26,0,,
02108,13:04:01.4630000,2012-04-13,2012-04-14,28,0,,
02108,13:04:01.4830000,2012-04-13,2012-04-16,14,0,,
02108,13:53:55.2900000,2012-04-15,2012-04-16,17,0,,
02108,13:53:55.3570000,2012-04-15,2012-04-18,25,0,,
02108,08:46:33.7700000,2012-04-16,2012-04-17,20,0,,
02108,08:46:33.8870000,2012-04-16,2012-04-19,24,0,,
02108,10:04:45.3830000,2012-04-19,2012-04-20,15,90,,
02108,10:04:45.4370000,2012-04-19,2012-04-22,15,0,,
02108,12:22:54.4330000,2012-04-22,2012-04-23,15,20,,
02108,12:22:54.5200000,2012-04-22,2012-04-25,15,0,,
02108,19:15:53.7930000,2012-04-23,2012-04-24,15,70,,
02108,19:15:53.9300000,2012-04-23,2012-04-26,15,0,,
02108,16:50:38.3870000,2012-04-24,2012-04-25,14,10,,
02108,16:50:38.4230000,2012-04-24,2012-04-27,15,0,,
02108,22:24:00.9130000,2012-04-26,2012-04-27,14,0,,
02108,22:24:01.0830000,2012-04-26,2012-04-29,11,70,,
02108,17:31:49.8600000,2012-05-03,2012-05-04,15,0,,
02108,17:31:49.8870000,2012-05-03,2012-05-06,11,70,,
02108,15:24:20.2030000,2012-05-04,2012-05-05,15,10,,
02108,15:24:20.2570000,2012-05-04,2012-05-07,23,70,,
02108,08:57:03.7270000,2012-05-07,2012-05-08,18,70,,
02108,08:57:03.7630000,2012-05-07,2012-05-10,18,0,,
